FID	IID	DATASET	AFR	EAS	AMR	EUR
38	174140	STUDY	7.4e-07	0.05404545	0.50861611	0.43733769
39	117387	STUDY	0.00321476	0.05572831	0.47163303	0.4694239
39	205190	STUDY	0.01780759	0.06016581	0.49693878	0.42508782
40	117633	STUDY	0.02886578	0.07261466	0.3754257	0.52309387
40	263278	STUDY	0.03193559	0.05528185	0.46868776	0.44409481
40	536701	STUDY	0.05700706	0.06552376	0.22214255	0.65532664
41	117701	STUDY	0.00361022	0.06013222	0.56899835	0.36725921
41	278373	STUDY	0.00102186	0.06790309	0.49422194	0.43685311
42	118640	STUDY	0.00685887	0.0658589	0.39707637	0.53020587
42	203743	STUDY	0.00551627	0.05880972	0.38885432	0.5468197
43	119755	STUDY	0.00131363	0.06926705	0.40390761	0.52551171
43	236813	STUDY	7.5e-07	0.06458759	0.38844981	0.54696186
44	121498	STUDY	0.0073935	0.05783831	0.51546626	0.41930193
44	448712	STUDY	0.00367066	0.0701413	0.50679495	0.41939309
45	121526	STUDY	0.0037152	0.06256355	0.5526907	0.38103056
45	203504	STUDY	0.01197233	0.06833381	0.49576289	0.42393096
45	206656	STUDY	0.00330271	0.05805239	0.57909071	0.35955419
45	452361	STUDY	0.00669913	0.05513087	0.60546509	0.33270491
46	121587	STUDY	0.00608762	0.06955582	0.4803768	0.44397976
46	551577	STUDY	0.00135537	0.05504944	0.44200508	0.50159011
47	121672	STUDY	0.03141025	0.05158133	0.54816029	0.36884814
47	201028	STUDY	0.0344087	0.06577997	0.52975754	0.37005379
47	376033	STUDY	0.01303145	0.06251936	0.57552768	0.34892151
48	122001	STUDY	0.02624353	0.05447772	0.45360993	0.46566883
48	147795	STUDY	0.00300937	0.0561586	0.49400275	0.44682927
49	122190	STUDY	0.0034197	0.05891011	0.46481131	0.47285889
49	287264	STUDY	0.00291249	0.05838657	0.42526232	0.51343861
50	122839	STUDY	0.01218082	0.0566728	0.54881048	0.3823359
50	415113	STUDY	0.00980612	0.06539072	0.46317698	0.46162618
51	123212	STUDY	0.00042073	0.06025782	0.47810215	0.46121931
51	164417	STUDY	0.01683554	0.05871792	0.28977561	0.63467093
52	123775	STUDY	0.00113788	0.06968756	0.56267698	0.36649757
52	306324	STUDY	0.00794412	0.06085694	0.52164779	0.40955116
53	124523	STUDY	0.02383623	0.0779815	0.36336809	0.53481418
53	589770	STUDY	0.00182852	0.07208773	0.43447636	0.49160738
54	125826	STUDY	0.02092107	0.06242637	0.42365795	0.49299461
54	343620	STUDY	3.405e-05	0.05441033	0.45628606	0.48926956
55	126466	STUDY	0.01014696	0.06981853	0.37738441	0.54265009
55	283458	STUDY	0.00196618	0.06848116	0.44250351	0.48704915
55	370912	STUDY	0.00081218	0.06112965	0.37857335	0.55948482
55	505746	STUDY	0.00508448	0.05696619	0.44730571	0.49064361
56	126761	STUDY	0.0042443	0.0688392	0.42245201	0.50446448
56	529370	STUDY	0.00521653	0.07767031	0.4303779	0.48673526
57	127824	STUDY	0.00545002	0.05885137	0.49525818	0.44044043
57	138093	STUDY	0.00784415	0.06622796	0.52640132	0.39952657
58	128576	STUDY	0.00073183	0.05709487	0.44368638	0.49848692
58	576506	STUDY	0.00208656	0.06518214	0.42479467	0.50793663
59	128914	STUDY	0.00562934	0.05879654	0.41442089	0.52115322
59	188851	STUDY	0.0026043	0.05677612	0.44909517	0.49152441
59	197971	STUDY	0.05708043	0.07043464	0.1604315	0.71205343
59	237718	STUDY	0.00062903	0.06390781	0.38527994	0.55018322
60	129595	STUDY	0.00549926	0.06435382	0.3427173	0.58742962
60	160173	STUDY	0.00406731	0.06253041	0.41939573	0.51400655
61	130125	STUDY	0.00377802	0.05530669	0.42947292	0.51144237
61	135442	STUDY	0.01444501	0.05259718	0.3900952	0.54286261
61	189140	STUDY	0.00016117	0.0555306	0.45548251	0.48882572
62	130933	STUDY	0.02941575	0.05641216	0.4234656	0.4907065
62	305805	STUDY	0.03049712	0.06182842	0.38503474	0.52263972
63	131032	STUDY	0.00125841	0.05868691	0.53388412	0.40617056
63	283273	STUDY	0.01526833	0.07042387	0.38674603	0.52756178
64	131872	STUDY	0.00050623	0.07809751	0.52054669	0.40084957
64	200303	STUDY	0.00071758	0.06896445	0.53096217	0.3993558
65	131885	STUDY	0.00171318	0.06090796	0.39278623	0.54459264
65	496408	STUDY	0.00084526	0.06242676	0.50109404	0.43563394
66	132130	STUDY	0.00166092	0.05624366	0.54030073	0.40179469
66	469046	STUDY	0.00032999	0.04354608	0.58557318	0.37055074
67	134160	STUDY	0.00133334	0.07351838	0.40625196	0.51889632
67	384529	STUDY	0.00470324	0.06642741	0.44383451	0.48503484
68	135592	STUDY	7.5e-07	0.06091905	0.39636934	0.54271086
68	206173	STUDY	0.001074	0.07766237	0.34839954	0.57286408
69	135747	STUDY	0.00447193	0.07094505	0.43571883	0.48886419
69	411401	STUDY	0.00953855	0.0576948	0.42289508	0.50987158
70	136275	STUDY	0.00708785	0.05050736	0.58198587	0.36041891
70	268512	STUDY	0.00188042	0.0761772	0.49060981	0.43133258
70	300357	STUDY	0.00384122	0.05293394	0.54019905	0.40302578
70	347879	STUDY	0.00745916	0.05274748	0.57769214	0.36210122
70	371827	STUDY	0.00659955	0.0670576	0.45233191	0.47401094
71	136447	STUDY	0.00023141	0.05595328	0.38794478	0.55587054
71	344278	STUDY	7.5e-07	0.06161805	0.41873351	0.51964769
71	506020	STUDY	7.5e-07	0.06270255	0.39413302	0.54316369
71	554133	STUDY	0.00392106	0.06670171	0.4315151	0.49786212
72	136582	STUDY	0.00082328	0.06729105	0.48778963	0.44409604
72	156511	STUDY	0.02074765	0.06621437	0.34866941	0.56436857
73	136642	STUDY	0.03134148	0.06035245	0.38202299	0.52628308
73	481406	STUDY	0.01019919	0.06169429	0.46813303	0.45997348
74	136890	STUDY	0.00280797	0.07082748	0.46170068	0.46466386
74	573753	STUDY	0.00092439	0.06805562	0.52836253	0.40265746
75	138318	STUDY	0.00709556	0.05807746	0.47200775	0.46281923
75	422672	STUDY	0.00671304	0.05671214	0.45208193	0.48449289
76	138982	STUDY	0.11689579	0.05833375	0.48946072	0.33530974
76	309438	STUDY	0.09229891	0.06177749	0.47092313	0.37500046
77	140573	STUDY	0.00063595	0.06892805	0.41920833	0.51122767
77	391933	STUDY	0.00120755	0.08065304	0.43551489	0.48262452
78	140799	STUDY	7.4e-07	0.05867245	0.46203745	0.47928936
78	370706	STUDY	7.4e-07	0.06183061	0.40389661	0.53427204
79	141015	STUDY	0.00363566	0.06786888	0.45968444	0.46881103
79	302317	STUDY	0.00347653	0.07417522	0.50156313	0.42078511
79	337301	STUDY	6.343e-05	0.07410889	0.46084225	0.46498543
80	142134	STUDY	7.4e-07	0.06745147	0.38825554	0.54429225
80	170362	STUDY	7.4e-07	0.06093492	0.43198615	0.50707818
80	500912	STUDY	7.4e-07	0.06049909	0.45459538	0.48490478
81	142517	STUDY	0.00947012	0.059463	0.39746305	0.53360383
81	581451	STUDY	0.00385717	0.05614384	0.37822802	0.56177097
82	142606	STUDY	7.4e-07	0.05872975	0.48686778	0.45440172
82	178222	STUDY	0.00767284	0.05961044	0.54635486	0.38636187
82	412959	STUDY	0.00102535	0.0690127	0.42595706	0.5040049
83	142653	STUDY	0.00137202	0.05783227	0.42190653	0.51888918
83	176635	STUDY	0.00278289	0.06845999	0.46211073	0.4666464
84	143629	STUDY	0.00485823	0.06292791	0.38014078	0.55207308
84	460004	STUDY	0.00470918	0.06125316	0.43719695	0.49684071
85	143995	STUDY	0.01600718	0.06456113	0.47835355	0.44107814
85	397860	STUDY	0.02691998	0.06871597	0.46958265	0.4347814
86	144192	STUDY	0.00418144	0.06626894	0.40970966	0.51983997
86	225924	STUDY	0.00713183	0.06436083	0.4672419	0.46126544
87	144225	STUDY	0.00061637	0.06651832	0.57228409	0.36058121
87	309279	STUDY	7.4e-07	0.0642791	0.50460842	0.43111174
87	430568	STUDY	0.01570047	0.06454971	0.45312909	0.46662074
87	433223	STUDY	7.4e-07	0.06786803	0.50017636	0.43195487
88	144273	STUDY	7.181e-05	0.0754136	0.3867766	0.53773799
88	211851	STUDY	0.00125641	0.06480705	0.3860118	0.54792474
89	145375	STUDY	7.216e-05	0.05250923	0.41965966	0.52775895
89	323627	STUDY	7.4e-07	0.05806636	0.44514723	0.49678566
89	472531	STUDY	0.00050218	0.06015482	0.36304934	0.57629366
90	145582	STUDY	7.4e-07	0.05768268	0.39449071	0.54782586
90	560917	STUDY	0.0221882	0.0507841	0.41401054	0.51301716
91	146926	STUDY	0.00082385	0.06153215	0.51002493	0.42761907
91	224541	STUDY	0.00263325	0.05801473	0.50926134	0.43009068
92	147186	STUDY	9.569e-05	0.07453523	0.22882985	0.69653923
92	562439	STUDY	7.4e-07	0.07205711	0.22242397	0.70551818
93	147424	STUDY	0.00183693	0.05323226	0.51545176	0.42947905
93	320255	STUDY	0.00151566	0.05661008	0.49257752	0.44929674
93	338898	STUDY	0.00536718	0.05419637	0.49548669	0.44494976
94	148476	STUDY	0.00570674	0.06690383	0.46143039	0.46595904
94	384133	STUDY	0.0052499	0.06084887	0.53713209	0.39676915
95	148916	STUDY	0.00142696	0.04970048	0.47057642	0.47829614
95	355135	STUDY	0.0003122	0.05412283	0.45981908	0.48574588
96	149104	STUDY	0.00454845	0.06071386	0.46446713	0.47027055
96	541757	STUDY	0.00113437	0.0496843	0.45916648	0.49001486
97	149331	STUDY	0.0314488	0.06823553	0.36013026	0.54018541
97	433233	STUDY	0.00286834	0.06322434	0.43458647	0.49932084
97	586649	STUDY	7.4e-07	0.0721051	0.47146194	0.45643221
98	149467	STUDY	0.00132192	0.04931494	0.50145981	0.44790333
98	404000	STUDY	7.4e-07	0.05207417	0.44619729	0.5017278
98	575094	STUDY	0.00080575	0.05009823	0.42791697	0.52117905
99	149990	STUDY	0.00043639	0.07005424	0.52203057	0.4074788
99	440394	STUDY	0.00077869	0.05737576	0.52257939	0.41926617
100	150317	STUDY	0.0060426	0.06159328	0.45512203	0.47724209
100	199670	STUDY	0.00549245	0.0666503	0.47856592	0.44929133
101	150409	STUDY	0.00529945	0.07302586	0.52283555	0.39883913
101	414865	STUDY	0.00104703	0.06575101	0.53274504	0.40045691
102	151293	STUDY	0.00045375	0.04877101	0.532975	0.41780024
102	333097	STUDY	0.00050096	0.06692437	0.43364356	0.49893111
102	545989	STUDY	0.00016372	0.05852433	0.48824363	0.45306831
103	152889	STUDY	0.01033054	0.05897469	0.5017766	0.42891816
103	322540	STUDY	0.00759651	0.05041824	0.51952721	0.42245805
104	152973	STUDY	0.00095366	0.06507339	0.44498966	0.48898329
104	428623	STUDY	7.4e-07	0.06213735	0.57862553	0.35923637
105	153542	STUDY	0.00284127	0.05866664	0.45226404	0.48622805
105	508224	STUDY	0.00945433	0.06606808	0.41239281	0.51208478
106	154614	STUDY	0.00462656	0.06634255	0.30737737	0.62165352
106	457304	STUDY	0.00158418	0.06280972	0.30764855	0.62795756
107	154741	STUDY	0.00764284	0.07499327	0.5551265	0.3622374
107	204549	STUDY	0.00359446	0.06189544	0.58221429	0.35229581
107	221205	STUDY	0.00393592	0.05893168	0.57741775	0.35971465
107	315679	STUDY	0.00210853	0.06562057	0.54311961	0.38915128
107	350423	STUDY	0.01438863	0.06820411	0.55868025	0.35872702
107	385179	STUDY	0.00575032	0.05924556	0.57172059	0.36328353
107	510755	STUDY	0.00101005	0.06762715	0.54618678	0.38517602
108	155237	STUDY	0.00318134	0.05778597	0.44738007	0.49165262
108	369112	STUDY	0.0006654	0.0681555	0.48419585	0.44698325
109	155555	STUDY	0.00010382	0.06355553	0.31170902	0.62463163
109	458618	STUDY	7.4e-07	0.05792488	0.33598207	0.6060923
110	156099	STUDY	7.4e-07	0.05825409	0.39081805	0.55092711
110	470305	STUDY	0.00023774	0.06210461	0.37909851	0.55855914
111	156425	STUDY	0.00020872	0.07189753	0.47727368	0.45062007
111	340827	STUDY	0.00020399	0.06670953	0.46167468	0.47141179
111	455981	STUDY	0.00103765	0.06458052	0.40106319	0.53331864
111	552438	STUDY	0.00275372	0.05954385	0.52104373	0.4166587
112	157134	STUDY	0.00447258	0.0730773	0.3876372	0.53481292
112	543944	STUDY	0.00441362	0.06659504	0.45492728	0.47406406
113	159147	STUDY	0.00136188	0.07380172	0.58327797	0.34155842
113	439772	STUDY	0.00079308	0.06406337	0.63588016	0.29926339
114	159234	STUDY	0.00364816	0.05553534	0.5534369	0.3873796
114	437286	STUDY	0.00195346	0.06001582	0.48200057	0.45603016
115	159848	STUDY	0.01027899	0.06553835	0.27986063	0.64432203
115	558224	STUDY	3.283e-05	0.06083633	0.39024011	0.54889072
116	161329	STUDY	0.00591124	0.06149106	0.57093977	0.36165793
116	397706	STUDY	0.00435281	0.05327782	0.52154265	0.42082672
117	161819	STUDY	0.00015872	0.06379312	0.43842755	0.49762061
117	316151	STUDY	0.0006806	0.06695549	0.45222397	0.48013994
118	162205	STUDY	0.00285117	0.04987301	0.44390647	0.50336934
118	320631	STUDY	0.00479039	0.05242069	0.40919632	0.53359261
118	468774	STUDY	0.00639582	0.04799175	0.39878242	0.54683001
119	162333	STUDY	0.01834512	0.07175377	0.24196837	0.66793273
119	426994	STUDY	0.02142398	0.06520704	0.25681677	0.65655221
120	162651	STUDY	7.5e-07	0.09624836	0.47873607	0.42501483
120	434315	STUDY	0.00192846	0.06588023	0.49258746	0.43960385
121	162691	STUDY	0.00732095	0.05805342	0.63033312	0.3042925
121	403843	STUDY	0.00393048	0.06167334	0.62732042	0.30707576
122	163176	STUDY	0.00111961	0.068935	0.37072569	0.5592197
122	565333	STUDY	7.4e-07	0.06464643	0.40846952	0.5268833
123	163527	STUDY	0.00025186	0.070043	0.42081387	0.50889127
123	401066	STUDY	0.00054685	0.06346574	0.37743692	0.55855049
124	163752	STUDY	0.02526503	0.04239622	0.53127438	0.40106437
124	301887	STUDY	0.00655057	0.05841387	0.52074455	0.41429101
124	419620	STUDY	0.00188179	0.07407402	0.44485406	0.47919013
125	163929	STUDY	0.01553064	0.06423051	0.44527935	0.4749595
125	242449	STUDY	0.01763358	0.06023164	0.40614958	0.5159852
126	165408	STUDY	0.03208827	0.06251467	0.30578605	0.59961102
126	453037	STUDY	0.00120379	0.05680179	0.53435512	0.4076393
127	166530	STUDY	0.0023618	0.06363154	0.31031655	0.62369012
127	596525	STUDY	0.00160855	0.0686147	0.45695311	0.47282364
128	166730	STUDY	0.00230053	0.0534572	0.42985819	0.51438409
128	210410	STUDY	0.00079478	0.07474773	0.39032208	0.53413541
129	166987	STUDY	0.01290685	0.04808161	0.29042052	0.64859101
129	327745	STUDY	0.01098708	0.05335715	0.30970794	0.62594784
130	168857	STUDY	0.00599045	0.059015	0.44621669	0.48877785
130	553746	STUDY	0.00185555	0.07406396	0.41727596	0.50680453
131	169016	STUDY	0.00936749	0.06484775	0.41515041	0.51063435
131	327883	STUDY	0.00238381	0.06417247	0.46676427	0.46667946
132	169655	STUDY	0.00264396	0.05991593	0.42322015	0.51421996
132	194150	STUDY	0.00016346	0.05432181	0.49936758	0.44614715
133	170765	STUDY	0.02393383	0.07393233	0.32529345	0.57684039
133	361278	STUDY	0.00447432	0.06961015	0.44346412	0.48245142
134	171447	STUDY	0.0344687	0.06712858	0.43150349	0.46689923
134	246024	STUDY	0.01166375	0.06315782	0.49361443	0.431564
135	172525	STUDY	0.004663	0.06249978	0.49618334	0.43665389
135	344584	STUDY	0.00819601	0.0586681	0.45014204	0.48299386
135	355744	STUDY	0.00568536	0.06026772	0.49006445	0.44398248
135	468736	STUDY	0.00033919	0.06328458	0.48941205	0.44696418
135	555158	STUDY	0.01094666	0.05657647	0.57616914	0.35630773
136	173077	STUDY	0.00348591	0.06159171	0.46856373	0.46635864
136	552877	STUDY	0.00487593	0.06000131	0.36873862	0.56638414
137	173743	STUDY	0.00234482	0.05771068	0.41182371	0.52812079
137	181957	STUDY	0.0182653	0.06918994	0.50375375	0.40879101
137	246139	STUDY	0.00908087	0.06125871	0.5348835	0.39477692
137	372262	STUDY	0.00484683	0.0457656	0.49033191	0.45905566
137	471699	STUDY	0.00410483	0.06396909	0.44967356	0.48225253
137	599781	STUDY	0.00191824	0.06453734	0.39492313	0.5386213
138	174181	STUDY	0.00144492	0.07150671	0.46143491	0.46561346
138	512065	STUDY	2.06e-06	0.06462396	0.44821307	0.4871609
139	174931	STUDY	0.00222381	0.06025852	0.57287873	0.36463895
139	179207	STUDY	0.00673298	0.06182258	0.56857709	0.36286736
139	275403	STUDY	0.01249324	0.05370076	0.57062596	0.36318005
140	175303	STUDY	0.00625332	0.06694755	0.41970025	0.50709888
140	391147	STUDY	0.00830748	0.0600372	0.44316691	0.48848841
140	571302	STUDY	0.00267967	0.05907012	0.36874736	0.56950285
141	175417	STUDY	0.0038805	0.0714422	0.4048132	0.5198641
141	185666	STUDY	0.00584826	0.06951124	0.41431902	0.51032148
142	175723	STUDY	0.00268875	0.06763214	0.48723214	0.44244698
142	531929	STUDY	0.00043101	0.06199676	0.50743325	0.43013898
143	175894	STUDY	7.4e-07	0.07614435	0.28653076	0.63732415
143	551345	STUDY	0.00033606	0.05861464	0.38385569	0.55719362
144	175961	STUDY	0.00186387	0.06034591	0.38350811	0.55428211
144	437540	STUDY	0.00254017	0.06126494	0.34240548	0.59378941
145	176422	STUDY	7.4e-07	0.06880273	0.33041497	0.60078155
145	400015	STUDY	7.4e-07	0.07337752	0.32145559	0.60516615
146	177432	STUDY	5.979e-05	0.06525855	0.42998055	0.50470111
146	332452	STUDY	0.00475308	0.05979265	0.38018263	0.55527164
147	179020	STUDY	0.03688907	0.06263843	0.46680381	0.43366869
147	318862	STUDY	0.03632153	0.07438807	0.38572976	0.50356064
148	180221	STUDY	0.00070063	0.05807697	0.53521342	0.40600898
148	594908	STUDY	0.00030308	0.05656997	0.54313576	0.39999119
149	180992	STUDY	0.00347348	0.07488609	0.41424481	0.50739561
149	580647	STUDY	0.01243221	0.08462121	0.32648434	0.57646224
150	181235	STUDY	0.00947449	0.0520539	0.53414476	0.40432685
150	477234	STUDY	0.00511001	0.0637324	0.39264927	0.53850832
151	183018	STUDY	0.00152992	0.06956046	0.56167823	0.3672314
151	214854	STUDY	0.00063926	0.06433201	0.38943166	0.54559707
151	292152	STUDY	0.00133011	0.06097246	0.31023619	0.62746124
151	537363	STUDY	0.00151575	0.05381652	0.41002239	0.53464534
152	183355	STUDY	0.00463554	0.06210898	0.41194535	0.52131014
152	594988	STUDY	0.00388855	0.06522131	0.41863254	0.5122576
153	183365	STUDY	0.01175596	0.06592027	0.62717046	0.29515331
153	411084	STUDY	0.0092783	0.05718865	0.57996775	0.3535653
154	183649	STUDY	0.00088935	0.06602924	0.27975153	0.65332988
154	586766	STUDY	0.00949075	0.06401671	0.3365405	0.58995203
155	185107	STUDY	0.002098	0.06085502	0.38431157	0.55273542
155	229682	STUDY	0.00444333	0.06464853	0.43847429	0.49243385
155	397642	STUDY	0.00528202	0.06458197	0.45059816	0.47953785
156	185323	STUDY	7.4e-07	0.06268457	0.4699825	0.46733218
156	386981	STUDY	7.4e-07	0.04651813	0.42748494	0.52599619
157	185516	STUDY	0.00721601	0.06087354	0.40567373	0.52623671
157	549176	STUDY	0.00150969	0.06332091	0.53727618	0.39789322
158	189445	STUDY	0.03497979	0.05560967	0.40909628	0.50031426
158	471777	STUDY	7.4e-07	0.06488256	0.48413229	0.45098441
159	189833	STUDY	0.01176598	0.07761123	0.4661826	0.44444019
159	407852	STUDY	0.00757132	0.07027528	0.49101715	0.43113625
159	416153	STUDY	0.01590456	0.07529816	0.4422927	0.46650458
160	191693	STUDY	7.5e-07	0.05825825	0.50444876	0.43729224
160	214459	STUDY	0.00064533	0.05822928	0.47813593	0.46298945
161	192814	STUDY	0.00550826	0.05281748	0.55472727	0.38694699
161	313511	STUDY	0.00301018	0.05662107	0.56065621	0.37971254
162	192902	STUDY	0.02035541	0.10128106	0.14418484	0.73417869
162	458405	STUDY	8.547e-05	0.10959313	0.28506535	0.60525605
163	193888	STUDY	0.00054014	0.06286387	0.53092588	0.40567012
163	240801	STUDY	0.00138326	0.05876093	0.6010277	0.33882811
164	194206	STUDY	0.0077798	0.0722827	0.47975213	0.44018537
164	205201	STUDY	0.00059951	0.06873037	0.41212196	0.51854816
164	225903	STUDY	0.00050152	0.06621822	0.51278006	0.4205002
164	533998	STUDY	0.00036687	0.07098446	0.40766865	0.52098002
165	196856	STUDY	0.00079722	0.06753109	0.4722039	0.4594678
165	387369	STUDY	0.00344865	0.06494132	0.44203075	0.48957929
166	196992	STUDY	0.00209399	0.06891511	0.5437103	0.3852806
166	453683	STUDY	0.00225342	0.06484667	0.51496384	0.41793608
167	197243	STUDY	0.00485789	0.07072279	0.40195682	0.52246249
167	251525	STUDY	0.0173768	0.06602366	0.43590348	0.48069607
168	198385	STUDY	0.06959043	0.05375688	0.39139364	0.48525905
168	258884	STUDY	0.00282546	0.05680966	0.4491382	0.49122669
168	439221	STUDY	0.00363883	0.05133465	0.45874516	0.48628135
168	491320	STUDY	0.01178395	0.05401329	0.4802634	0.45393936
169	198622	STUDY	0.00156007	0.07512418	0.39924822	0.52406752
169	491229	STUDY	0.00512773	0.06585579	0.39145831	0.53755817
170	198710	STUDY	0.0014362	0.06112144	0.46994007	0.46750228
170	460638	STUDY	0.0041338	0.06154349	0.47525489	0.45906782
171	199587	STUDY	0.0025939	0.05927486	0.55174314	0.3863881
171	201815	STUDY	0.00496027	0.06113289	0.47462525	0.4592816
171	576651	STUDY	0.00054333	0.0658243	0.42803458	0.5055978
172	200152	STUDY	0.00375061	0.06185031	0.63487224	0.29952685
172	595032	STUDY	0.00342885	0.06223483	0.62708628	0.30725004
172	599052	STUDY	0.00104478	0.05360858	0.48708593	0.4582607
173	200413	STUDY	0.00037629	0.06209248	0.46446523	0.473066
173	245620	STUDY	7.4e-07	0.05408964	0.46506707	0.48084254
173	310367	STUDY	0.00042166	0.05437368	0.42863353	0.51657113
174	201305	STUDY	0.0049207	0.06078072	0.46887049	0.46542809
174	521096	STUDY	0.00125276	0.075933	0.4098127	0.51300154
175	136058	STUDY	7.5e-07	0.08275164	0.33201298	0.58523463
175	201886	STUDY	0.00242536	0.07787308	0.40660602	0.51309554
175	409357	STUDY	7.5e-07	0.080545	0.34241654	0.57703772
176	202163	STUDY	0.06610471	0.06040152	0.47467456	0.39881921
176	314410	STUDY	0.06517247	0.05960189	0.41745568	0.45776997
177	202443	STUDY	0.00239034	0.05776125	0.52374802	0.4161004
177	315116	STUDY	0.00187221	0.05280933	0.48959029	0.45572817
178	202836	STUDY	0.00011019	0.05651873	0.35680742	0.58656366
178	593329	STUDY	7.5e-07	0.06528158	0.39816766	0.53655002
179	203309	STUDY	0.00113296	0.06346377	0.50918748	0.42621578
179	359265	STUDY	0.00402073	0.05996592	0.53990188	0.39611147
180	205626	STUDY	0.0199801	0.06386738	0.76962256	0.14652997
180	280141	STUDY	0.0138771	0.07023064	0.73150033	0.18439194
181	207909	STUDY	7.4e-07	0.07651379	0.17965526	0.74383021
181	219593	STUDY	0.00021041	0.08201457	0.23115687	0.68661816
181	530219	STUDY	0.02851533	0.07949464	0.1339048	0.75808523
182	207995	STUDY	0.00287397	0.06646127	0.44983653	0.48082823
182	428410	STUDY	0.00239447	0.05963514	0.52177087	0.41619951
183	209820	STUDY	0.0059422	0.06416096	0.38787942	0.54201742
183	227798	STUDY	0.00675268	0.05226299	0.394109	0.54687533
184	210029	STUDY	0.00187306	0.05975891	0.54845458	0.38991346
184	520422	STUDY	0.00345368	0.06392636	0.48487103	0.44774893
185	211337	STUDY	0.03780016	0.06328233	0.31028238	0.58863512
185	493396	STUDY	0.00068565	0.0689379	0.45568893	0.47468752
186	213055	STUDY	0.00305248	0.074854	0.43016992	0.4919236
186	577012	STUDY	0.00340393	0.08198639	0.44015778	0.47445189
187	214767	STUDY	7.5e-07	0.0685677	0.28191013	0.64952142
187	523547	STUDY	7.4e-07	0.06830916	0.29497906	0.63671104
188	215060	STUDY	0.00057246	0.05920279	0.47430199	0.46592276
188	308220	STUDY	0.00308117	0.05969663	0.48424418	0.45297803
188	419379	STUDY	0.00220257	0.06526612	0.43560024	0.49693107
188	480874	STUDY	0.00344718	0.06949413	0.4609787	0.46607999
188	583695	STUDY	0.00459675	0.07537137	0.47131294	0.44871894
189	215759	STUDY	0.04538605	0.06798398	0.4067943	0.47983567
189	394481	STUDY	0.037031	0.07058846	0.4415618	0.45081874
190	215868	STUDY	0.00081495	0.06550721	0.44456832	0.48910952
190	219323	STUDY	0.00265926	0.06580565	0.49046874	0.44106635
191	216195	STUDY	0.00072984	0.06404709	0.37909039	0.55613268
191	328460	STUDY	0.00135074	0.06392115	0.34887309	0.58585502
192	216269	STUDY	0.09856642	0.05612082	0.3800172	0.46529557
192	341608	STUDY	0.06179421	0.05173872	0.39054857	0.49591851
193	218483	STUDY	0.0018814	0.0588044	0.45249967	0.48681454
193	427993	STUDY	0.00187212	0.05156832	0.49791456	0.44864501
194	218752	STUDY	0.00238898	0.06288617	0.55872546	0.37599939
194	281590	STUDY	0.00265703	0.06338164	0.50304044	0.43092089
195	219210	STUDY	7.4e-07	0.05305722	0.41248274	0.5344593
195	402625	STUDY	0.00331783	0.05106203	0.39133276	0.55428738
196	219230	STUDY	0.00328041	0.07816966	0.42929677	0.48925315
196	268059	STUDY	0.00141538	0.06100828	0.49212116	0.44545517
196	309411	STUDY	0.00155442	0.05887891	0.49566485	0.44390182
196	433289	STUDY	0.03624339	0.06746639	0.23703077	0.65925945
196	480087	STUDY	0.00304457	0.06509673	0.46273859	0.46912011
197	220712	STUDY	2.844e-05	0.06459628	0.44462313	0.49075215
197	559939	STUDY	7.4e-07	0.07036154	0.48900162	0.44063609
198	220750	STUDY	0.00017786	0.07430295	0.4753951	0.45012409
198	350720	STUDY	0.00224549	0.08372245	0.4323625	0.48166956
198	566103	STUDY	0.03271502	0.06066414	0.46114251	0.44547833
199	222892	STUDY	0.00463905	0.0580291	0.43206864	0.50526321
199	388968	STUDY	0.00358848	0.06381979	0.50120784	0.43138388
200	222894	STUDY	0.00740682	0.05957299	0.51118018	0.42184
200	380974	STUDY	0.00251777	0.0670148	0.52263681	0.40783062
201	224193	STUDY	7.4e-07	0.05317309	0.52632178	0.42050439
201	538337	STUDY	0.04411397	0.06824629	0.24543177	0.64220796
202	225439	STUDY	0.00055877	0.07082783	0.50950366	0.41910973
202	375271	STUDY	0.00069581	0.07458704	0.46624	0.45847715
203	225813	STUDY	7.4e-07	0.0706179	0.43760975	0.4917716
203	298719	STUDY	7.5e-07	0.06516819	0.36124642	0.57358464
204	226003	STUDY	0.00474569	0.06318912	0.50873963	0.42332556
204	289587	STUDY	0.00168217	0.0581669	0.45310103	0.4870499
205	226331	STUDY	0.01158397	0.06649822	0.34227555	0.57964227
205	579001	STUDY	0.0017966	0.05788824	0.43437263	0.50594254
206	226900	STUDY	7.645e-05	0.0822468	0.39657891	0.52109785
206	356525	STUDY	0.00945754	0.06521309	0.2695833	0.65574607
207	227107	STUDY	0.00057669	0.05476999	0.54122922	0.40342409
207	324268	STUDY	0.00128268	0.06169289	0.49511738	0.44190705
208	228396	STUDY	0.00111596	0.07734585	0.44590107	0.47563713
208	459305	STUDY	0.00274606	0.06617528	0.38688939	0.54418927
209	229176	STUDY	0.00579228	0.07132533	0.49236719	0.4305152
209	263137	STUDY	0.00831427	0.06066557	0.53273387	0.39828629
209	567816	STUDY	0.00755508	0.0594052	0.53209982	0.4009399
210	231722	STUDY	0.00121513	0.06006771	0.44282952	0.49588763
210	498718	STUDY	0.00564945	0.05462061	0.3867006	0.55302934
211	231802	STUDY	0.00303556	0.0650293	0.41441217	0.51752297
