FID	IID	SUPERPOP	AFR	EAS	AMR	EUR
0	NA19471	AFR	0.95786296	0.01671908	0.01554554	0.00987242
0	NA19472	AFR	0.94397859	0.02209196	0.02214245	0.01178701
0	NA19473	AFR	0.94918688	0.02385591	0.01536398	0.01159323
0	NA19474	AFR	0.94899073	0.01877456	0.0172617	0.01497301
0	NA19475	AFR	0.95646151	0.01755251	0.01590043	0.01008555
0	NA19625	AFR	0.63593167	0.2041772	0.14869717	0.01119397
0	NA19648	AMR	0.02702698	0.09228628	0.73779692	0.14288982
0	NA19649	AMR	0.04333122	0.19863904	0.71594748	0.04208226
0	NA19651	AMR	0.05457491	0.23641225	0.68205236	0.02696048
0	NA19652	AMR	0.04375308	0.23334227	0.70590506	0.01699959
0	NA19654	AMR	0.04806842	0.42477357	0.52639332	0.0007647
0	NA19655	AMR	0.04599908	0.27174247	0.67041811	0.01184034
0	NA19657	AMR	0.03632848	0.46726531	0.4960491	0.00035712
0	NA19658	AMR	0.0218157	0.28172209	0.68382481	0.0126374
0	NA19661	AMR	0.04834264	0.3804237	0.56941972	0.00181394
0	NA19663	AMR	0.05953806	0.4501839	0.48989208	0.00038596
0	NA19664	AMR	0.04756504	0.43690489	0.51399938	0.00153069
0	NA19669	AMR	0.02195398	0.3058922	0.65094119	0.02121264
0	NA19670	AMR	0.03674388	0.38884293	0.57202644	0.00238675
0	NA19676	AMR	0.03768841	0.25441814	0.69025982	0.01763363
0	NA19678	AMR	0.07472481	0.20693584	0.6690501	0.04928924
0	NA19679	AMR	0.03836822	0.08423221	0.69352635	0.18387322
0	NA19681	AMR	0.03324799	0.45212741	0.51383754	0.00078706
0	NA19682	AMR	0.01737325	0.38134069	0.59817386	0.00311221
0	NA19684	AMR	0.01206264	0.28097189	0.66423377	0.0427317
0	NA19700	AFR	0.82236454	0.01777959	0.09574467	0.0641112
0	NA19701	AFR	0.82604338	0.03690288	0.08959223	0.04746152
0	NA19703	AFR	0.84760624	0.01655931	0.06736639	0.06846806
0	NA19704	AFR	0.85097257	0.01707762	0.07491665	0.05703316
0	NA19707	AFR	0.7201379	0.04503247	0.11304529	0.12178434
0	NA19711	AFR	0.88405353	0.02563949	0.04373764	0.04656934
0	NA19712	AFR	0.88853553	0.01854716	0.03841573	0.05450158
0	NA19713	AFR	0.74682999	0.02499478	0.13642651	0.09174872
0	NA19716	AMR	0.04558614	0.44391382	0.50988858	0.00061146
0	NA19717	AMR	0.03333928	0.45330875	0.51286502	0.00048695
0	NA19719	AMR	0.05617767	0.33848409	0.60149886	0.00383938
0	NA19720	AMR	0.04934306	0.46852478	0.4819719	0.00016026
0	NA19722	AMR	0.03983766	0.376436	0.58107435	0.00265198
0	NA19723	AMR	0.07138981	0.40435997	0.52312043	0.00112978
0	NA19725	AMR	0.04471942	0.28652317	0.65405755	0.01469987
0	NA19726	AMR	0.00533524	0.47597708	0.5183069	0.00038078
0	NA19728	AMR	7.5e-07	0.70003787	0.29996065	7.4e-07
0	NA19729	AMR	0.00169048	0.67051565	0.32779312	7.4e-07
0	NA19731	AMR	7.4e-07	0.70330411	0.29669441	7.4e-07
0	NA19732	AMR	7.4e-07	0.69845845	0.30154006	7.4e-07
0	NA19734	AMR	0.01434509	0.47724643	0.5081772	0.00023127
0	NA19735	AMR	0.00892395	0.6269548	0.3641205	7.4e-07
0	NA19740	AMR	0.01455048	0.56826175	0.41718601	1.75e-06
0	NA19741	AMR	0.00158201	0.62194507	0.37647217	7.4e-07
0	NA19746	AMR	0.02127425	0.52420041	0.45450979	1.556e-05
0	NA19747	AMR	0.02718225	0.40725275	0.56402814	0.00153686
0	NA19749	AMR	0.03288165	0.3542662	0.59888135	0.01397081
0	NA19750	AMR	0.03245856	0.25776241	0.68356721	0.02621183
0	NA19752	AMR	0.0233958	0.4063106	0.5689142	0.00137939
0	NA19755	AMR	0.03613303	0.53264423	0.43113528	8.745e-05
0	NA19756	AMR	0.05995427	0.39116802	0.5465368	0.00234091
0	NA19758	AMR	0.00594825	0.58931988	0.40471908	1.279e-05
0	NA19759	AMR	0.01595088	0.57650388	0.40753593	9.3e-06
0	NA19761	AMR	0.04692425	0.418255	0.53437755	0.00044319
0	NA19762	AMR	0.05086729	0.46044592	0.48825384	0.00043295
0	NA19764	AMR	0.05015341	0.31540787	0.6273538	0.00708492
0	NA19770	AMR	0.04648849	0.33837035	0.60440661	0.01073454
0	NA19771	AMR	0.03567439	0.39020923	0.57235553	0.00176085
0	NA19773	AMR	0.02663069	0.32126251	0.64354721	0.00855959
0	NA19774	AMR	0.04985086	0.37919347	0.56998424	0.00097143
0	NA19776	AMR	0.09159446	0.35957142	0.54689827	0.00193584
0	NA19777	AMR	0.07164838	0.34349661	0.58207605	0.00277897
0	NA19779	AMR	0.04487493	0.25654118	0.68248064	0.01610325
0	NA19780	AMR	0.04472313	0.28602394	0.6613742	0.00787873
0	NA19782	AMR	0.05656114	0.36702243	0.57445622	0.00196022
0	NA19783	AMR	0.00262324	0.56830855	0.42904913	1.909e-05
0	NA19785	AMR	0.03526116	0.51099223	0.45373898	7.64e-06
0	NA19786	AMR	0.02647892	0.43665151	0.53659128	0.00027829
0	NA19788	AMR	0.04218836	0.4747099	0.4830048	9.693e-05
0	NA19789	AMR	0.0655453	0.37104375	0.55904308	0.00436787
0	NA19792	AMR	0.0516667	0.27788473	0.6614533	0.00899527
0	NA19794	AMR	0.03473694	0.25444313	0.69940184	0.01141809
0	NA19795	AMR	0.06140591	0.37372614	0.56290304	0.00196491
0	NA19818	AFR	0.70855688	0.03870962	0.12015955	0.13257395
0	NA19819	AFR	0.7000676	0.02269697	0.14962926	0.12760617
0	NA19834	AFR	0.74479897	0.02392236	0.11885706	0.11242161
0	NA19835	AFR	0.83063584	0.03262179	0.04914508	0.0875973
0	NA19900	AFR	0.83926663	0.0221092	0.07196376	0.0666604
0	NA19901	AFR	0.90348602	0.02205049	0.0500562	0.02440729
0	NA19904	AFR	0.81695312	0.02341279	0.07704965	0.08258444
0	NA19908	AFR	0.88668624	0.01560551	0.04319352	0.05451473
0	NA19909	AFR	0.86457117	0.02794846	0.06195341	0.04552696
0	NA19913	AFR	0.83369916	0.03180611	0.06619056	0.06830417
0	NA19914	AFR	0.70085365	0.0269285	0.1300361	0.14218175
0	NA19916	AFR	0.88474554	0.01573763	0.05982516	0.03969167
0	NA19917	AFR	0.90536677	0.01305207	0.04786519	0.03371597
0	NA19920	AFR	0.8921885	0.01859521	0.05746118	0.0317551
0	NA19921	AFR	0.59169027	0.11112553	0.21843156	0.07875263
0	NA19922	AFR	0.68576444	0.04071025	0.11864376	0.15488155
0	NA19923	AFR	0.62944456	0.02958895	0.16398823	0.17697827
0	NA19982	AFR	0.86249657	0.0238694	0.04882458	0.06480945
0	NA19984	AFR	0.86204859	0.02026256	0.07387869	0.04381016
0	NA20126	AFR	0.6961252	0.03583244	0.15596515	0.11207721
0	NA20127	AFR	0.90126864	0.01828063	0.05208651	0.02836421
0	NA20274	AFR	0.28727053	0.38547541	0.32527687	0.00197718
0	NA20276	AFR	0.81897682	0.02231481	0.09503853	0.06366984
0	NA20278	AFR	0.49279335	0.0361017	0.24638541	0.22471955
0	NA20281	AFR	0.83728197	0.02605323	0.06082682	0.07583798
0	NA20282	AFR	0.73469629	0.04071732	0.12286857	0.10171781
0	NA20287	AFR	0.81624926	0.02766358	0.09077797	0.06530919
0	NA20289	AFR	0.78945801	0.03323626	0.07843431	0.09887143
0	NA20291	AFR	0.97286049	0.00990015	0.00956963	0.00766973
0	NA20294	AFR	0.85257058	0.02692907	0.06656875	0.0539316
0	NA20296	AFR	0.76516473	0.03134167	0.10413853	0.09935506
0	NA20298	AFR	0.93152663	0.02683363	0.02084101	0.02079873
0	NA20299	AFR	0.40347939	0.34520137	0.24973015	0.00158909
0	NA20314	AFR	0.00179077	0.49772928	0.50008095	0.000399
0	NA20317	AFR	0.70168959	0.01567471	0.17462813	0.10800757
0	NA20318	AFR	0.70315795	0.04752783	0.16785589	0.08145833
0	NA20320	AFR	0.88936014	0.03147805	0.04381039	0.03535143
0	NA20321	AFR	0.77805922	0.02697956	0.10549386	0.08946737
0	NA20332	AFR	0.78792434	0.02856145	0.08977634	0.09373787
0	NA20334	AFR	0.64476946	0.04046226	0.15446275	0.16030553
0	NA20339	AFR	0.86881471	0.04301226	0.05663439	0.03153864
0	NA20340	AFR	0.84398185	0.02826639	0.06971456	0.0580372
0	NA20342	AFR	0.60096627	0.04743803	0.17072362	0.18087208
0	NA20346	AFR	0.82148831	0.04211715	0.05479284	0.0816017
0	NA20348	AFR	0.83336171	0.01848078	0.08106369	0.06709382
0	NA20351	AFR	0.67719395	0.03534117	0.16107848	0.12638641
0	NA20355	AFR	0.82064602	0.02597383	0.06819477	0.08518539
0	NA20356	AFR	0.86622689	0.02302043	0.06543719	0.04531549
0	NA20357	AFR	0.88431576	0.03432715	0.04980143	0.03155566
0	NA20359	AFR	0.76609315	0.03621668	0.08512659	0.11256358
0	NA20362	AFR	0.76447963	0.03249623	0.09347614	0.10954801
0	NA20412	AFR	0.7595957	0.05099253	0.11905296	0.07035881
0	NA20502	EUR	0.01163195	0.05987961	0.7301706	0.19831784
0	NA20503	EUR	0.00959773	0.07312129	0.65108345	0.26619754
0	NA20504	EUR	0.00913172	0.06991926	0.65219101	0.26875801
0	NA20505	EUR	0.02285774	0.04179904	0.72172808	0.21361515
0	NA20506	EUR	0.00995565	0.07002955	0.72906939	0.19094541
0	NA20507	EUR	0.01706611	0.05992663	0.69547653	0.22753072
0	NA20508	EUR	0.01831464	0.05773444	0.71849104	0.20545988
0	NA20509	EUR	0.01968286	0.06319439	0.69747585	0.2196469
0	NA20510	EUR	0.02440338	0.06991341	0.62973581	0.2759474
0	NA20511	EUR	0.01191094	0.06342219	0.68394782	0.24071904
0	NA20512	EUR	0.01252789	0.05947637	0.69610228	0.23189346
0	NA20513	EUR	0.01578239	0.06221869	0.70480358	0.21719535
0	NA20514	EUR	0.00997546	0.06938352	0.70390187	0.21673915
0	NA20515	EUR	0.00691009	0.06187858	0.74479693	0.1864144
0	NA20516	EUR	0.01724962	0.0592571	0.71452781	0.20896548
0	NA20517	EUR	0.01611779	0.06279531	0.62610124	0.29498566
0	NA20518	EUR	0.01559636	0.06103206	0.62648104	0.29689054
0	NA20519	EUR	0.01838752	0.0594987	0.66427726	0.25783652
0	NA20520	EUR	0.02134533	0.07803153	0.63466025	0.26596289
0	NA20521	EUR	0.02489353	0.05224113	0.66199194	0.26087341
0	NA20522	EUR	0.01050565	0.06324889	0.64158307	0.28466239
0	NA20524	EUR	0.02121175	0.061601	0.62608061	0.29110665
0	NA20525	EUR	0.019165	0.05299819	0.70586124	0.22197556
0	NA20527	EUR	0.01276254	0.0717112	0.6376932	0.27783307
0	NA20528	EUR	0.01525657	0.07145248	0.69207836	0.2212126
0	NA20529	EUR	0.01973789	0.05601995	0.70825013	0.21599203
0	NA20530	EUR	0.01289956	0.06009614	0.66444651	0.26255779
0	NA20531	EUR	0.01695211	0.06542366	0.66337658	0.25424764
0	NA20532	EUR	0.01815769	0.06032026	0.70613325	0.2153888
0	NA20533	EUR	0.01366631	0.06506481	0.71693863	0.20433025
0	NA20534	EUR	0.01439974	0.06277955	0.69043534	0.23238537
0	NA20535	EUR	0.00948911	0.06383674	0.71721765	0.20945651
0	NA20536	EUR	0.0167653	0.06744148	0.59424002	0.3215532
0	NA20538	EUR	0.01786203	0.05936142	0.65063895	0.27213759
0	NA20539	EUR	0.0246373	0.05538459	0.69056982	0.22940829
0	NA20540	EUR	0.01199611	0.05211222	0.66438454	0.27150713
0	NA20541	EUR	0.01709284	0.05709554	0.67818359	0.24762803
0	NA20542	EUR	0.01576165	0.07164912	0.65905091	0.25353833
0	NA20543	EUR	0.02486749	0.05248374	0.59860647	0.32404229
0	NA20544	EUR	0.01803622	0.05956527	0.70276284	0.21963567
0	NA20581	EUR	0.01249045	0.05432	0.75165529	0.18153425
0	NA20582	EUR	0.01336008	0.06327711	0.7359298	0.18743302
0	NA20585	EUR	0.0103681	0.06572754	0.72986655	0.19403781
0	NA20586	EUR	0.01021928	0.05711004	0.76139233	0.17127835
0	NA20587	EUR	0.01673522	0.05955625	0.60329273	0.32041581
0	NA20588	EUR	0.01623087	0.07056167	0.68279676	0.2304107
0	NA20589	EUR	0.01319238	0.05892098	0.68074247	0.24714416
0	NA20752	EUR	0.01947371	0.04662814	0.76967667	0.16422148
0	NA20753	EUR	0.01857169	0.06195916	0.74283927	0.17662988
0	NA20754	EUR	0.01668536	0.07147576	0.74385294	0.16798593
0	NA20755	EUR	0.01681859	0.04549203	0.71305324	0.22463614
0	NA20756	EUR	0.016327	0.06835024	0.67382922	0.24149355
0	NA20757	EUR	0.01722095	0.07304096	0.64951112	0.26022697
0	NA20758	EUR	0.01480374	0.0586005	0.66387683	0.26271893
0	NA20759	EUR	0.01681301	0.07205756	0.61056466	0.30056478
0	NA20760	EUR	0.01379287	0.07198607	0.64411279	0.27010827
0	NA20761	EUR	0.00925595	0.06441574	0.69920439	0.22712391
0	NA20762	EUR	0.01865974	0.05614645	0.71687509	0.20831872
0	NA20763	EUR	0.00919277	0.06229845	0.70275503	0.22575375
0	NA20764	EUR	0.01679691	0.04466771	0.7084213	0.23011407
0	NA20765	EUR	0.01607758	0.05537131	0.69987024	0.22868087
0	NA20766	EUR	0.0201888	0.05897455	0.6397181	0.28111855
0	NA20767	EUR	0.0169394	0.06677701	0.66984957	0.24643401
0	NA20768	EUR	0.01540818	0.06492066	0.70742731	0.21224385
0	NA20769	EUR	0.01951214	0.05341797	0.73440929	0.1926606
0	NA20770	EUR	0.01822654	0.06373426	0.6423769	0.2756623
0	NA20771	EUR	0.01325154	0.05367378	0.70520427	0.22787042
0	NA20772	EUR	0.01674201	0.05800297	0.69132043	0.23393459
0	NA20773	EUR	0.01115941	0.06388353	0.70872856	0.2162285
0	NA20774	EUR	0.01649918	0.06058314	0.6236817	0.29923598
0	NA20775	EUR	0.0130133	0.0537557	0.68520426	0.24802674
0	NA20778	EUR	0.01579743	0.04966369	0.68728927	0.24724961
0	NA20783	EUR	0.02464396	0.05748419	0.69948114	0.21839071
0	NA20785	EUR	0.01650702	0.07187689	0.59241889	0.31919719
0	NA20786	EUR	0.01110227	0.06390688	0.68950442	0.23548643
0	NA20787	EUR	0.02674618	0.0636536	0.74519706	0.16440316
0	NA20790	EUR	0.01902373	0.05396226	0.64980359	0.27721042
0	NA20792	EUR	0.00734842	0.06193975	0.66012221	0.27058963
0	NA20795	EUR	0.01738301	0.06812255	0.74572546	0.16876897
0	NA20796	EUR	0.01942376	0.05635702	0.77244328	0.15177593
0	NA20797	EUR	0.0201828	0.07073282	0.64658346	0.26250092
0	NA20798	EUR	0.00957893	0.07415212	0.65246491	0.26380403
0	NA20799	EUR	0.01113566	0.05967967	0.6380934	0.29109128
0	NA20800	EUR	0.01913016	0.05353456	0.67356165	0.25377362
0	NA20801	EUR	0.01292739	0.05753817	0.64213352	0.28740092
0	NA20802	EUR	0.02822111	0.06517934	0.67215347	0.23444608
0	NA20803	EUR	0.01769807	0.05725453	0.68961381	0.23543358
0	NA20804	EUR	0.01918143	0.063817	0.6774054	0.23959617
0	NA20805	EUR	0.01706996	0.04852111	0.73191473	0.20249421
0	NA20806	EUR	0.01467961	0.05639178	0.70942233	0.21950629
0	NA20807	EUR	0.01909441	0.06269981	0.72215595	0.19604983
0	NA20808	EUR	0.01844048	0.05819073	0.64426597	0.27910282
0	NA20809	EUR	0.01612932	0.06505341	0.7180721	0.20074518
0	NA20810	EUR	0.01790162	0.06391261	0.71316349	0.20502228
0	NA20811	EUR	0.01976582	0.05103194	0.68032308	0.24887916
0	NA20812	EUR	0.01474056	0.06517773	0.70187106	0.21821064
0	NA20813	EUR	0.01597187	0.04985633	0.74175883	0.19241297
0	NA20814	EUR	0.02062878	0.06929208	0.68716933	0.22290981
0	NA20815	EUR	0.01666479	0.06211588	0.75399331	0.16722602
0	NA20818	EUR	0.01140048	0.07021825	0.70233454	0.21604672
0	NA20819	EUR	0.00776777	0.08270403	0.66197064	0.24755756
0	NA20821	EUR	0.0215421	0.06468644	0.74592735	0.16784411
0	NA20822	EUR	0.01733622	0.06738041	0.67110043	0.24418294
0	NA20826	EUR	0.0150967	0.05328156	0.66659835	0.26502339
0	NA20827	EUR	0.0174015	0.06118442	0.652749	0.26866508
0	NA20828	EUR	0.01792564	0.05320434	0.71942979	0.20944022
0	NA20832	EUR	0.02273325	0.06063469	0.71705285	0.19957921
